R,G,B,cebolla,manzana,limon,zanahoria
96,101,162,0,0,1,0
96,92,161,0,0,1,0
96,99,156,0,0,1,0
95,101,163,0,0,1,0
96,99,162,0,0,1,0
97,100,163,0,0,1,0
96,101,156,0,0,1,0
96,99,160,0,0,1,0
95,99,161,0,0,1,0
95,101,159,0,0,1,0
95,100,163,0,0,1,0
97,101,164,0,0,1,0
89,102,162,0,0,1,0
95,101,157,0,0,1,0
97,98,158,0,0,1,0
95,101,158,0,0,1,0
95,101,162,0,0,1,0
96,100,160,0,0,1,0
95,102,158,0,0,1,0
96,100,162,0,0,1,0
90,101,163,0,0,1,0
96,102,162,0,0,1,0
95,102,164,0,0,1,0
90,100,162,0,0,1,0
95,99,151,0,0,1,0
95,101,163,0,0,1,0
90,100,163,0,0,1,0
94,101,161,0,0,1,0
95,100,162,0,0,1,0
91,101,161,0,0,1,0
95,102,160,0,0,1,0
98,100,162,0,0,1,0
96,95,154,0,0,1,0
95,102,159,0,0,1,0
89,100,162,0,0,1,0
97,101,156,0,0,1,0
95,101,161,0,0,1,0
89,100,162,0,0,1,0
96,100,157,0,0,1,0
96,101,161,0,0,1,0
95,101,164,0,0,1,0
96,100,154,0,0,1,0
95,103,161,0,0,1,0
93,100,149,0,0,1,0
96,101,163,0,0,1,0
89,102,160,0,0,1,0
95,102,162,0,0,1,0
97,102,161,0,0,1,0
90,101,159,0,0,1,0
95,100,161,0,0,1,0
98,101,160,0,0,1,0
95,97,152,0,0,1,0
94,100,162,0,0,1,0
97,101,159,0,0,1,0
94,100,162,0,0,1,0
95,99,159,0,0,1,0
90,101,159,0,0,1,0
96,101,162,0,0,1,0
94,99,159,0,0,1,0
96,101,157,0,0,1,0
95,100,160,0,0,1,0
95,101,159,0,0,1,0
96,101,156,0,0,1,0
94,101,161,0,0,1,0
95,94,159,0,0,1,0
96,102,159,0,0,1,0
97,101,159,0,0,1,0
95,102,156,0,0,1,0
97,102,160,0,0,1,0
91,101,160,0,0,1,0
95,102,161,0,0,1,0
95,101,161,0,0,1,0
96,101,153,0,0,1,0
95,101,163,0,0,1,0
96,101,163,0,0,1,0
94,101,160,0,0,1,0
96,100,163,0,0,1,0
97,95,161,0,0,1,0
96,100,159,0,0,1,0
96,102,160,0,0,1,0
95,102,157,0,0,1,0
96,102,160,0,0,1,0
96,97,157,0,0,1,0
96,102,160,0,0,1,0
88,101,161,0,0,1,0
94,101,162,0,0,1,0
95,102,161,0,0,1,0
97,101,158,0,0,1,0
98,103,161,0,0,1,0
91,102,161,0,0,1,0
96,101,161,0,0,1,0
95,101,162,0,0,1,0
97,96,152,0,0,1,0
96,103,161,0,0,1,0
95,96,159,0,0,1,0
95,102,161,0,0,1,0
95,102,161,0,0,1,0
97,94,161,0,0,1,0
95,100,154,0,0,1,0
96,96,159,0,0,1,0
96,100,156,0,0,1,0
90,103,161,0,0,1,0
95,102,161,0,0,1,0
95,102,162,0,0,1,0
96,102,161,0,0,1,0
95,101,162,0,0,1,0
96,101,163,0,0,1,0
97,96,161,0,0,1,0
95,100,155,0,0,1,0
90,101,148,0,0,1,0
97,101,154,0,0,1,0
96,101,163,0,0,1,0
96,102,159,0,0,1,0
97,101,154,0,0,1,0
97,96,160,0,0,1,0
97,100,154,0,0,1,0
89,101,148,0,0,1,0
96,102,165,0,0,1,0
95,100,155,0,0,1,0
95,101,154,0,0,1,0
96,101,164,0,0,1,0
96,100,149,0,0,1,0
95,100,154,0,0,1,0
97,95,161,0,0,1,0
97,100,155,0,0,1,0
89,101,155,0,0,1,0
97,101,166,0,0,1,0
96,102,162,0,0,1,0
96,96,160,0,0,1,0
96,104,161,0,0,1,0
96,100,164,0,0,1,0
97,95,161,0,0,1,0
95,103,164,0,0,1,0
95,99,164,0,0,1,0
96,97,158,0,0,1,0
95,104,160,0,0,1,0
97,101,164,0,0,1,0
96,101,164,0,0,1,0
98,102,157,0,0,1,0
95,101,164,0,0,1,0
97,103,162,0,0,1,0
95,102,161,0,0,1,0
95,95,161,0,0,1,0
97,101,154,0,0,1,0
91,101,161,0,0,1,0
95,101,164,0,0,1,0
97,102,162,0,0,1,0
95,101,164,0,0,1,0
96,99,154,0,0,1,0
96,101,157,0,0,1,0
95,105,158,0,0,1,0
90,101,147,0,0,1,0
96,100,154,0,0,1,0
96,97,159,0,0,1,0
94,102,162,0,0,1,0
90,101,152,0,0,1,0
96,101,155,0,0,1,0
95,101,148,0,0,1,0
95,101,154,0,0,1,0
97,102,164,0,0,1,0
94,98,165,0,0,1,0
97,101,159,0,0,1,0
97,102,151,0,0,1,0
96,102,164,0,0,1,0
97,101,154,0,0,1,0
95,102,154,0,0,1,0
97,99,151,0,0,1,0
96,100,157,0,0,1,0
97,103,162,0,0,1,0
95,101,166,0,0,1,0
95,102,163,0,0,1,0
91,98,158,0,0,1,0
95,102,164,0,0,1,0
97,101,154,0,0,1,0
95,103,161,0,0,1,0
96,101,156,0,0,1,0
97,101,154,0,0,1,0
90,103,164,0,0,1,0
96,102,162,0,0,1,0
95,102,162,0,0,1,0
97,105,155,0,0,1,0
97,102,163,0,0,1,0
93,97,160,0,0,1,0
96,103,161,0,0,1,0
97,102,165,0,0,1,0
95,102,157,0,0,1,0
95,103,164,0,0,1,0
93,100,167,0,0,1,0
96,102,154,0,0,1,0
96,103,162,0,0,1,0
95,101,159,0,0,1,0
96,104,161,0,0,1,0
95,97,158,0,0,1,0
96,102,161,0,0,1,0
89,101,161,0,0,1,0
96,103,163,0,0,1,0
94,102,163,0,0,1,0
94,101,156,0,0,1,0
95,103,160,0,0,1,0
97,98,158,0,0,1,0
96,100,158,0,0,1,0
98,103,156,0,0,1,0
97,99,155,0,0,1,0
96,102,162,0,0,1,0
96,98,150,0,0,1,0
96,102,162,0,0,1,0
95,98,159,0,0,1,0
96,102,158,0,0,1,0
97,102,163,0,0,1,0
95,102,161,0,0,1,0
96,102,161,0,0,1,0
90,99,159,0,0,1,0
95,102,154,0,0,1,0
90,97,162,0,0,1,0
97,102,163,0,0,1,0
96,103,160,0,0,1,0
96,103,157,0,0,1,0
97,102,162,0,0,1,0
95,103,156,0,0,1,0
97,103,163,0,0,1,0
89,103,162,0,0,1,0
96,103,161,0,0,1,0
98,103,161,0,0,1,0
95,102,161,0,0,1,0
95,101,163,0,0,1,0
96,100,156,0,0,1,0
97,98,157,0,0,1,0
97,99,156,0,0,1,0
97,101,158,0,0,1,0
95,97,157,0,0,1,0
96,103,154,0,0,1,0
98,104,160,0,0,1,0
90,103,160,0,0,1,0
97,100,160,0,0,1,0
97,99,161,0,0,1,0
95,103,158,0,0,1,0
96,103,159,0,0,1,0
92,99,159,0,0,1,0
96,103,159,0,0,1,0
97,103,161,0,0,1,0
93,99,158,0,0,1,0
95,98,157,0,0,1,0
95,103,161,0,0,1,0
99,97,150,0,0,1,0
96,102,159,0,0,1,0
91,101,159,0,0,1,0
99,98,153,0,0,1,0
96,103,160,0,0,1,0
95,103,155,0,0,1,0
97,103,161,0,0,1,0
95,103,155,0,0,1,0
96,102,161,0,0,1,0
92,98,159,0,0,1,0
97,103,155,0,0,1,0
96,97,159,0,0,1,0
91,102,159,0,0,1,0
95,100,158,0,0,1,0
96,97,159,0,0,1,0
96,92,160,0,0,1,0
97,103,161,0,0,1,0
96,102,160,0,0,1,0
98,96,153,0,0,1,0
95,101,161,0,0,1,0
96,103,161,0,0,1,0
99,101,154,0,0,1,0
97,103,160,0,0,1,0
97,101,159,0,0,1,0
96,98,158,0,0,1,0
98,103,161,0,0,1,0
96,103,159,0,0,1,0
96,99,158,0,0,1,0
97,99,160,0,0,1,0
96,103,154,0,0,1,0
98,99,159,0,0,1,0
97,98,158,0,0,1,0
97,93,151,0,0,1,0
98,98,160,0,0,1,0
96,102,162,0,0,1,0
96,103,157,0,0,1,0
98,100,162,0,0,1,0
95,102,164,0,0,1,0
148,131,182,0,0,1,0
129,133,183,0,0,1,0
126,127,174,0,0,1,0
121,122,178,0,0,1,0
122,127,167,0,0,1,0
115,122,161,0,0,1,0
124,126,183,0,0,1,0
132,133,191,0,0,1,0
138,148,190,0,0,1,0
142,147,210,0,0,1,0
143,140,195,0,0,1,0
128,128,176,0,0,1,0
121,124,175,0,0,1,0
126,129,174,0,0,1,0
127,125,169,0,0,1,0
123,129,172,0,0,1,0
124,125,163,0,0,1,0
126,125,178,0,0,1,0
133,139,187,0,0,1,0
135,136,187,0,0,1,0
123,124,163,0,0,1,0
117,124,167,0,0,1,0
122,123,168,0,0,1,0
128,127,185,0,0,1,0
128,122,178,0,0,1,0
116,117,159,0,0,1,0
117,119,158,0,0,1,0
118,126,168,0,0,1,0
115,125,169,0,0,1,0
111,115,161,0,0,1,0
110,117,161,0,0,1,0
120,122,169,0,0,1,0
115,115,158,0,0,1,0
117,121,152,0,0,1,0
111,114,159,0,0,1,0
119,122,177,0,0,1,0
125,124,170,0,0,1,0
116,122,173,0,0,1,0
121,126,169,0,0,1,0
129,137,180,0,0,1,0
115,119,167,0,0,1,0
112,115,161,0,0,1,0
133,149,195,0,0,1,0
155,163,211,0,0,1,0
150,154,194,0,0,1,0
140,143,183,0,0,1,0
122,132,174,0,0,1,0
160,171,229,0,0,1,0
166,174,213,0,0,1,0
144,145,181,0,0,1,0
122,117,162,0,0,1,0
125,137,180,0,0,1,0
151,162,196,0,0,1,0
143,138,180,0,0,1,0
128,139,188,0,0,1,0
148,157,214,0,0,1,0
132,136,167,0,0,1,0
138,144,193,0,0,1,0
131,134,178,0,0,1,0
122,128,166,0,0,1,0
118,123,162,0,0,1,0
124,130,172,0,0,1,0
127,134,173,0,0,1,0
122,123,168,0,0,1,0
126,126,166,0,0,1,0
133,139,179,0,0,1,0
126,134,176,0,0,1,0
133,132,179,0,0,1,0
129,129,172,0,0,1,0
123,127,160,0,0,1,0
124,125,178,0,0,1,0
131,124,169,0,0,1,0
128,129,176,0,0,1,0
110,108,158,0,0,1,0
105,106,151,0,0,1,0
108,106,157,0,0,1,0
102,107,151,0,0,1,0
113,119,161,0,0,1,0
123,140,191,0,0,1,0
157,176,222,0,0,1,0
195,200,240,0,0,1,0
163,170,211,0,0,1,0
119,127,170,0,0,1,0
115,122,167,0,0,1,0
112,118,172,0,0,1,0
105,113,158,0,0,1,0
106,114,163,0,0,1,0
106,116,163,0,0,1,0
116,127,188,0,0,1,0
141,153,202,0,0,1,0
139,151,200,0,0,1,0
119,125,169,0,0,1,0
107,112,165,0,0,1,0
104,110,166,0,0,1,0
106,115,166,0,0,1,0
112,117,178,0,0,1,0
138,156,216,0,0,1,0
142,152,201,0,0,1,0
123,132,174,0,0,1,0
119,130,174,0,0,1,0
115,127,176,0,0,1,0
114,116,172,0,0,1,0
111,115,168,0,0,1,0
110,111,161,0,0,1,0
109,115,165,0,0,1,0
107,114,160,0,0,1,0
105,115,163,0,0,1,0
108,113,174,0,0,1,0
115,120,179,0,0,1,0
124,128,179,0,0,1,0
129,141,215,0,0,1,0
167,174,233,0,0,1,0
138,140,202,0,0,1,0
135,142,190,0,0,1,0
147,146,209,0,0,1,0
120,124,170,0,0,1,0
106,114,150,0,0,1,0
119,127,177,0,0,1,0
113,112,159,0,0,1,0
98,102,157,0,0,1,0
103,109,152,0,0,1,0
98,105,148,0,0,1,0
108,123,187,0,0,1,0
134,139,198,0,0,1,0
132,135,185,0,0,1,0
125,135,186,0,0,1,0
142,148,201,0,0,1,0
137,146,204,0,0,1,0
168,171,231,0,0,1,0
184,193,234,0,0,1,0
206,208,257,0,0,1,0
194,190,244,0,0,1,0
193,203,255,0,0,1,0
217,218,265,0,0,1,0
184,188,227,0,0,1,0
185,197,244,0,0,1,0
166,164,216,0,0,1,0
170,176,227,0,0,1,0
175,174,223,0,0,1,0
160,166,225,0,0,1,0
191,194,242,0,0,1,0
177,179,224,0,0,1,0
147,146,205,0,0,1,0
128,138,186,0,0,1,0
162,171,210,0,0,1,0
187,193,244,0,0,1,0
193,197,233,0,0,1,0
169,173,212,0,0,1,0
149,151,198,0,0,1,0
137,141,188,0,0,1,0
125,135,180,0,0,1,0
122,131,178,0,0,1,0
120,128,179,0,0,1,0
120,128,175,0,0,1,0
113,125,178,0,0,1,0
115,120,173,0,0,1,0
111,116,174,0,0,1,0
118,125,175,0,0,1,0
114,112,166,0,0,1,0
114,118,171,0,0,1,0
113,119,165,0,0,1,0
115,121,160,0,0,1,0
114,122,171,0,0,1,0
117,118,163,0,0,1,0
112,119,164,0,0,1,0
115,120,175,0,0,1,0
119,126,173,0,0,1,0
118,124,169,0,0,1,0
119,124,174,0,0,1,0
119,124,174,0,0,1,0
118,123,167,0,0,1,0
114,119,168,0,0,1,0
110,115,178,0,0,1,0
117,121,171,0,0,1,0
116,115,170,0,0,1,0
116,122,163,0,0,1,0
119,122,171,0,0,1,0
116,121,174,0,0,1,0
117,120,176,0,0,1,0
119,123,172,0,0,1,0
112,120,165,0,0,1,0
118,122,174,0,0,1,0
119,114,175,0,0,1,0
115,118,172,0,0,1,0
112,121,167,0,0,1,0
118,118,169,0,0,1,0
115,116,161,0,0,1,0
117,119,168,0,0,1,0
117,113,171,0,0,1,0
115,122,173,0,0,1,0
114,121,173,0,0,1,0
118,122,170,0,0,1,0
119,121,173,0,0,1,0
117,125,175,0,0,1,0
119,118,169,0,0,1,0
116,125,163,0,0,1,0
116,117,170,0,0,1,0
119,119,171,0,0,1,0
122,128,182,0,0,1,0
124,129,171,0,0,1,0
125,130,189,0,0,1,0
128,135,182,0,0,1,0
125,129,176,0,0,1,0
125,130,182,0,0,1,0
120,125,171,0,0,1,0
123,131,178,0,0,1,0
119,119,170,0,0,1,0
116,117,163,0,0,1,0
119,129,172,0,0,1,0
119,123,168,0,0,1,0
115,121,171,0,0,1,0
117,125,173,0,0,1,0
115,116,168,0,0,1,0
117,123,173,0,0,1,0
117,121,166,0,0,1,0
116,118,169,0,0,1,0
117,118,168,0,0,1,0
115,119,168,0,0,1,0
115,118,173,0,0,1,0
106,112,161,0,0,1,0
111,117,170,0,0,1,0
111,115,163,0,0,1,0
112,112,162,0,0,1,0
111,118,162,0,0,1,0
111,114,168,0,0,1,0
108,114,158,0,0,1,0
109,115,162,0,0,1,0
111,116,163,0,0,1,0
111,115,160,0,0,1,0
111,116,167,0,0,1,0
103,114,165,0,0,1,0
109,116,160,0,0,1,0
111,118,170,0,0,1,0
111,112,165,0,0,1,0
113,114,169,0,0,1,0
116,119,164,0,0,1,0
115,117,166,0,0,1,0
116,122,173,0,0,1,0
121,123,171,0,0,1,0
123,132,183,0,0,1,0
151,147,212,0,0,1,0
137,146,201,0,0,1,0
152,156,215,0,0,1,0
152,159,216,0,0,1,0
190,199,232,0,0,1,0
168,176,221,0,0,1,0
156,159,210,0,0,1,0
143,150,203,0,0,1,0
149,153,208,0,0,1,0
152,159,215,0,0,1,0
155,164,216,0,0,1,0
157,160,204,0,0,1,0
136,144,206,0,0,1,0
149,146,200,0,0,1,0
131,139,190,0,0,1,0
152,164,215,0,0,1,0
157,169,216,0,0,1,0
145,150,191,0,0,1,0
143,146,191,0,0,1,0
133,138,185,0,0,1,0
127,129,181,0,0,1,0
124,125,183,0,0,1,0
124,128,182,0,0,1,0
125,130,182,0,0,1,0
125,126,177,0,0,1,0
116,125,173,0,0,1,0
114,125,179,0,0,1,0
121,128,179,0,0,1,0
118,127,172,0,0,1,0
121,122,176,0,0,1,0
120,128,172,0,0,1,0
120,129,183,0,0,1,0
114,121,171,0,0,1,0
120,121,171,0,0,1,0
121,127,176,0,0,1,0
122,123,176,0,0,1,0
122,125,176,0,0,1,0
116,124,176,0,0,1,0
121,127,186,0,0,1,0
122,119,168,0,0,1,0
123,124,175,0,0,1,0
115,118,168,0,0,1,0
119,123,171,0,0,1,0
119,115,164,0,0,1,0
117,123,171,0,0,1,0
117,121,171,0,0,1,0
117,121,171,0,0,1,0
117,124,169,0,0,1,0
118,122,170,0,0,1,0
120,119,178,0,0,1,0
118,123,175,0,0,1,0
119,123,173,0,0,1,0
120,126,172,0,0,1,0
122,116,183,0,0,1,0
120,127,173,0,0,1,0
122,121,171,0,0,1,0
121,127,164,0,0,1,0
121,128,172,0,0,1,0
120,126,170,0,0,1,0
120,129,171,0,0,1,0
119,116,173,0,0,1,0
119,121,175,0,0,1,0
119,123,169,0,0,1,0
119,120,176,0,0,1,0
119,115,170,0,0,1,0
122,123,174,0,0,1,0
121,122,180,0,0,1,0
122,126,176,0,0,1,0
117,124,167,0,0,1,0
123,128,179,0,0,1,0
123,126,173,0,0,1,0
124,124,180,0,0,1,0
124,134,183,0,0,1,0
120,132,178,0,0,1,0
128,137,190,0,0,1,0
130,133,191,0,0,1,0
129,138,191,0,0,1,0
129,134,191,0,0,1,0
127,138,181,0,0,1,0
126,134,177,0,0,1,0
125,124,175,0,0,1,0
123,124,173,0,0,1,0
113,121,171,0,0,1,0
120,127,172,0,0,1,0
121,124,174,0,0,1,0
123,131,181,0,0,1,0
128,139,192,0,0,1,0
141,150,192,0,0,1,0
133,139,199,0,0,1,0
136,140,181,0,0,1,0
132,138,187,0,0,1,0
131,137,184,0,0,1,0
126,133,178,0,0,1,0
126,132,188,0,0,1,0
125,134,182,0,0,1,0
124,133,177,0,0,1,0
130,131,181,0,0,1,0
126,124,174,0,0,1,0
127,131,180,0,0,1,0
127,130,179,0,0,1,0
129,134,183,0,0,1,0
130,137,183,0,0,1,0
130,138,180,0,0,1,0
129,136,188,0,0,1,0
132,136,186,0,0,1,0
133,132,182,0,0,1,0
134,135,182,0,0,1,0
130,133,183,0,0,1,0
128,135,184,0,0,1,0
130,140,183,0,0,1,0
122,139,186,0,0,1,0
130,138,179,0,0,1,0
129,130,180,0,0,1,0
128,135,180,0,0,1,0
127,124,186,0,0,1,0
129,137,180,0,0,1,0
127,133,183,0,0,1,0
121,127,181,0,0,1,0
130,136,187,0,0,1,0
126,125,179,0,0,1,0
116,129,184,0,0,1,0
121,127,178,0,0,1,0
123,121,175,0,0,1,0
129,137,190,0,0,1,0
137,136,193,0,0,1,0
139,143,193,0,0,1,0
140,145,201,0,0,1,0
134,141,195,0,0,1,0
131,125,181,0,0,1,0
127,130,183,0,0,1,0
128,132,185,0,0,1,0
131,136,190,0,0,1,0
130,130,185,0,0,1,0
123,133,176,0,0,1,0
131,132,186,0,0,1,0
133,136,190,0,0,1,0
133,141,181,0,0,1,0
136,139,189,0,0,1,0
134,137,186,0,0,1,0
132,138,186,0,0,1,0
131,140,184,0,0,1,0
126,133,190,0,0,1,0
130,136,191,0,0,1,0
132,125,181,0,0,1,0
132,140,185,0,0,1,0
132,139,184,0,0,1,0
130,136,186,0,0,1,0
128,129,179,0,0,1,0
126,128,182,0,0,1,0
126,132,179,0,0,1,0
126,128,180,0,0,1,0
123,127,177,0,0,1,0
126,127,181,0,0,1,0
120,128,183,0,0,1,0
124,134,185,0,0,1,0
125,121,176,0,0,1,0
125,133,183,0,0,1,0
125,134,177,0,0,1,0
126,125,177,0,0,1,0
126,131,178,0,0,1,0
126,131,178,0,0,1,0
124,127,178,0,0,1,0
127,131,178,0,0,1,0
127,131,177,0,0,1,0
120,128,177,0,0,1,0
125,131,170,0,0,1,0
127,131,183,0,0,1,0
126,133,182,0,0,1,0
127,131,182,0,0,1,0
130,134,186,0,0,1,0
122,129,174,0,0,1,0
131,138,184,0,0,1,0
129,138,182,0,0,1,0
123,136,180,0,0,1,0
128,135,177,0,0,1,0
129,132,178,0,0,1,0
129,137,187,0,0,1,0
122,130,176,0,0,1,0
121,127,174,0,0,1,0
121,129,175,0,0,1,0
123,127,187,0,0,1,0
122,129,172,0,0,1,0
135,144,196,0,0,1,0
135,136,176,0,0,1,0
111,114,165,0,0,1,0
120,127,174,0,0,1,0
124,126,189,0,0,1,0
117,124,170,0,0,1,0
119,128,176,0,0,1,0
131,136,191,0,0,1,0
126,130,180,0,0,1,0
142,152,207,0,0,1,0
157,168,217,0,0,1,0
124,128,181,0,0,1,0
132,141,191,0,0,1,0
133,138,195,0,0,1,0
128,124,179,0,0,1,0
117,128,177,0,0,1,0
123,135,185,0,0,1,0
126,134,178,0,0,1,0
126,135,184,0,0,1,0
128,138,179,0,0,1,0
129,134,188,0,0,1,0
139,146,194,0,0,1,0
143,145,196,0,0,1,0
141,152,202,0,0,1,0
162,162,216,0,0,1,0
162,174,220,0,0,1,0
165,174,229,0,0,1,0
158,156,204,0,0,1,0
138,137,203,0,0,1,0
134,138,198,0,0,1,0
132,134,183,0,0,1,0
128,128,184,0,0,1,0
116,119,183,0,0,1,0
120,125,183,0,0,1,0
119,121,167,0,0,1,0
122,124,185,0,0,1,0
122,116,175,0,0,1,0
118,122,177,0,0,1,0
120,127,187,0,0,1,0
125,128,190,0,0,1,0
