R,G,B,cebolla,manzana,limon,zanahoria
128,127,193,0,0,1,0
124,129,191,0,0,1,0
131,136,189,0,0,1,0
143,150,205,0,0,1,0
149,155,211,0,0,1,0
156,156,210,0,0,1,0
145,145,207,0,0,1,0
135,140,199,0,0,1,0
129,136,194,0,0,1,0
135,137,194,0,0,1,0
137,135,193,0,0,1,0
136,138,196,0,0,1,0
133,133,190,0,0,1,0
131,135,182,0,0,1,0
129,135,187,0,0,1,0
127,130,192,0,0,1,0
119,124,191,0,0,1,0
128,130,191,0,0,1,0
117,123,178,0,0,1,0
126,132,185,0,0,1,0
129,122,178,0,0,1,0
129,133,183,0,0,1,0
126,132,184,0,0,1,0
125,130,194,0,0,1,0
126,136,191,0,0,1,0
125,132,185,0,0,1,0
127,131,176,0,0,1,0
124,133,186,0,0,1,0
128,127,185,0,0,1,0
129,127,192,0,0,1,0
124,127,180,0,0,1,0
125,125,181,0,0,1,0
124,125,179,0,0,1,0
120,127,174,0,0,1,0
124,129,181,0,0,1,0
126,128,179,0,0,1,0
126,127,186,0,0,1,0
128,128,184,0,0,1,0
127,135,194,0,0,1,0
125,128,179,0,0,1,0
128,135,195,0,0,1,0
130,132,185,0,0,1,0
134,136,188,0,0,1,0
134,133,189,0,0,1,0
132,137,189,0,0,1,0
129,136,190,0,0,1,0
136,139,193,0,0,1,0
138,139,200,0,0,1,0
136,141,194,0,0,1,0
137,140,192,0,0,1,0
138,141,194,0,0,1,0
141,148,202,0,0,1,0
139,145,197,0,0,1,0
132,134,185,0,0,1,0
131,136,186,0,0,1,0
134,136,185,0,0,1,0
122,131,188,0,0,1,0
128,131,183,0,0,1,0
125,121,170,0,0,1,0
120,125,172,0,0,1,0
130,137,186,0,0,1,0
123,116,169,0,0,1,0
117,124,178,0,0,1,0
133,137,192,0,0,1,0
140,142,202,0,0,1,0
131,138,181,0,0,1,0
127,128,185,0,0,1,0
126,130,179,0,0,1,0
121,124,174,0,0,1,0
111,114,167,0,0,1,0
114,114,166,0,0,1,0
115,121,168,0,0,1,0
113,117,154,0,0,1,0
113,113,166,0,0,1,0
108,116,165,0,0,1,0
112,119,166,0,0,1,0
112,118,165,0,0,1,0
114,115,163,0,0,1,0
113,117,162,0,0,1,0
115,115,168,0,0,1,0
114,115,163,0,0,1,0
115,115,158,0,0,1,0
115,116,173,0,0,1,0
117,118,170,0,0,1,0
114,119,169,0,0,1,0
109,116,161,0,0,1,0
117,117,167,0,0,1,0
116,122,171,0,0,1,0
118,120,168,0,0,1,0
122,121,168,0,0,1,0
119,121,170,0,0,1,0
120,125,173,0,0,1,0
121,129,172,0,0,1,0
123,128,173,0,0,1,0
121,128,166,0,0,1,0
123,124,172,0,0,1,0
124,128,178,0,0,1,0
122,123,170,0,0,1,0
124,124,178,0,0,1,0
127,133,185,0,0,1,0
126,131,184,0,0,1,0
126,129,174,0,0,1,0
126,121,173,0,0,1,0
126,131,184,0,0,1,0
124,128,176,0,0,1,0
118,124,167,0,0,1,0
121,128,171,0,0,1,0
122,122,170,0,0,1,0
125,123,164,0,0,1,0
124,124,170,0,0,1,0
117,129,175,0,0,1,0
121,128,171,0,0,1,0
121,123,169,0,0,1,0
122,126,175,0,0,1,0
124,123,174,0,0,1,0
123,127,177,0,0,1,0
122,127,178,0,0,1,0
124,129,173,0,0,1,0
116,123,170,0,0,1,0
123,130,174,0,0,1,0
124,123,173,0,0,1,0
123,118,172,0,0,1,0
122,126,177,0,0,1,0
121,124,169,0,0,1,0
122,117,169,0,0,1,0
121,121,171,0,0,1,0
121,128,170,0,0,1,0
123,126,178,0,0,1,0
122,125,173,0,0,1,0
122,123,173,0,0,1,0
125,128,172,0,0,1,0
125,126,173,0,0,1,0
123,124,173,0,0,1,0
118,124,166,0,0,1,0
124,129,175,0,0,1,0
125,127,177,0,0,1,0
125,128,178,0,0,1,0
125,131,178,0,0,1,0
124,125,179,0,0,1,0
124,124,178,0,0,1,0
124,132,176,0,0,1,0
126,131,178,0,0,1,0
127,128,175,0,0,1,0
128,128,176,0,0,1,0
126,131,186,0,0,1,0
120,126,186,0,0,1,0
126,127,183,0,0,1,0
122,127,179,0,0,1,0
127,128,188,0,0,1,0
129,130,184,0,0,1,0
128,133,179,0,0,1,0
127,132,180,0,0,1,0
127,132,178,0,0,1,0
119,124,174,0,0,1,0
127,131,181,0,0,1,0
128,131,180,0,0,1,0
120,125,173,0,0,1,0
126,126,186,0,0,1,0
126,119,175,0,0,1,0
127,130,183,0,0,1,0
126,129,183,0,0,1,0
127,125,175,0,0,1,0
126,133,175,0,0,1,0
129,129,178,0,0,1,0
127,131,180,0,0,1,0
127,131,183,0,0,1,0
121,133,180,0,0,1,0
121,127,180,0,0,1,0
129,132,181,0,0,1,0
128,131,181,0,0,1,0
127,134,180,0,0,1,0
128,130,184,0,0,1,0
127,131,181,0,0,1,0
121,128,184,0,0,1,0
130,129,186,0,0,1,0
127,131,182,0,0,1,0
125,132,176,0,0,1,0
127,126,183,0,0,1,0
127,128,184,0,0,1,0
129,123,179,0,0,1,0
131,126,179,0,0,1,0
128,131,181,0,0,1,0
131,134,183,0,0,1,0
123,133,194,0,0,1,0
131,134,184,0,0,1,0
131,135,183,0,0,1,0
132,136,185,0,0,1,0
131,134,182,0,0,1,0
128,129,188,0,0,1,0
130,135,173,0,0,1,0
134,142,188,0,0,1,0
136,146,202,0,0,1,0
137,129,188,0,0,1,0
136,143,181,0,0,1,0
137,143,192,0,0,1,0
136,140,196,0,0,1,0
131,134,188,0,0,1,0
130,135,177,0,0,1,0
124,125,175,0,0,1,0
126,137,183,0,0,1,0
135,143,176,0,0,1,0
148,160,212,0,0,1,0
169,179,219,0,0,1,0
181,185,222,0,0,1,0
159,160,206,0,0,1,0
132,126,182,0,0,1,0
131,133,185,0,0,1,0
152,170,206,0,0,1,0
187,191,225,0,0,1,0
155,160,190,0,0,1,0
149,165,198,0,0,1,0
156,163,208,0,0,1,0
158,171,213,0,0,1,0
164,169,215,0,0,1,0
159,169,209,0,0,1,0
147,158,197,0,0,1,0
142,151,198,0,0,1,0
147,147,199,0,0,1,0
160,163,219,0,0,1,0
165,177,217,0,0,1,0
139,144,188,0,0,1,0
121,132,183,0,0,1,0
115,125,171,0,0,1,0
108,124,175,0,0,1,0
120,128,176,0,0,1,0
123,133,175,0,0,1,0
120,135,173,0,0,1,0
120,134,178,0,0,1,0
121,124,177,0,0,1,0
121,138,180,0,0,1,0
119,130,180,0,0,1,0
107,119,162,0,0,1,0
106,116,157,0,0,1,0
105,112,158,0,0,1,0
108,115,159,0,0,1,0
104,116,168,0,0,1,0
107,115,158,0,0,1,0
107,118,157,0,0,1,0
108,113,157,0,0,1,0
105,117,159,0,0,1,0
123,99,148,0,0,1,0
92,103,147,0,0,1,0
94,103,155,0,0,1,0
92,97,147,0,0,1,0
86,96,147,0,0,1,0
91,90,137,0,0,1,0
90,100,152,0,0,1,0
91,100,150,0,0,1,0
93,98,149,0,0,1,0
92,99,150,0,0,1,0
91,98,150,0,0,1,0
98,107,159,0,0,1,0
98,106,155,0,0,1,0
236,265,270,0,0,1,0
250,269,286,0,0,1,0
284,274,297,0,0,1,0
195,187,236,0,0,1,0
117,113,168,0,0,1,0
107,114,168,0,0,1,0
107,115,165,0,0,1,0
109,119,175,0,0,1,0
108,114,173,0,0,1,0
107,115,164,0,0,1,0
107,116,168,0,0,1,0
105,114,162,0,0,1,0
103,114,158,0,0,1,0
102,108,153,0,0,1,0
96,107,160,0,0,1,0
101,108,161,0,0,1,0
104,112,167,0,0,1,0
104,111,161,0,0,1,0
104,113,159,0,0,1,0
106,109,166,0,0,1,0
109,118,164,0,0,1,0
111,119,170,0,0,1,0
104,117,171,0,0,1,0
109,114,168,0,0,1,0
110,117,167,0,0,1,0
109,119,175,0,0,1,0
111,117,158,0,0,1,0
108,118,163,0,0,1,0
108,115,163,0,0,1,0
108,114,164,0,0,1,0
106,108,164,0,0,1,0
101,106,157,0,0,1,0
102,111,158,0,0,1,0
106,109,155,0,0,1,0
105,111,170,0,0,1,0
98,111,155,0,0,1,0
107,110,160,0,0,1,0
104,114,159,0,0,1,0
110,117,170,0,0,1,0
117,122,177,0,0,1,0
127,137,195,0,0,1,0
120,129,175,0,0,1,0
110,117,175,0,0,1,0
113,122,174,0,0,1,0
107,117,164,0,0,1,0
116,126,178,0,0,1,0
116,128,179,0,0,1,0
117,125,173,0,0,1,0
116,127,170,0,0,1,0
115,128,179,0,0,1,0
111,120,179,0,0,1,0
117,128,179,0,0,1,0
116,116,181,0,0,1,0
118,124,181,0,0,1,0
119,126,183,0,0,1,0
119,128,180,0,0,1,0
116,124,180,0,0,1,0
117,122,181,0,0,1,0
114,128,183,0,0,1,0
115,120,181,0,0,1,0
115,125,165,0,0,1,0
117,127,171,0,0,1,0
116,122,174,0,0,1,0
107,118,179,0,0,1,0
114,121,169,0,0,1,0
114,124,171,0,0,1,0
113,124,171,0,0,1,0
112,120,167,0,0,1,0
113,114,168,0,0,1,0
112,116,167,0,0,1,0
112,119,167,0,0,1,0
105,118,162,0,0,1,0
110,117,168,0,0,1,0
111,117,168,0,0,1,0
112,122,176,0,0,1,0
109,116,166,0,0,1,0
112,119,169,0,0,1,0
111,115,163,0,0,1,0
106,116,166,0,0,1,0
107,112,165,0,0,1,0
98,110,149,0,0,1,0
105,112,157,0,0,1,0
106,114,156,0,0,1,0
107,116,163,0,0,1,0
105,110,166,0,0,1,0
106,110,166,0,0,1,0
105,112,157,0,0,1,0
106,111,163,0,0,1,0
107,106,163,0,0,1,0
106,113,161,0,0,1,0
102,112,162,0,0,1,0
106,114,158,0,0,1,0
105,110,161,0,0,1,0
107,111,160,0,0,1,0
106,113,158,0,0,1,0
106,115,168,0,0,1,0
106,115,165,0,0,1,0
106,115,166,0,0,1,0
107,110,165,0,0,1,0
108,114,167,0,0,1,0
101,109,156,0,0,1,0
107,117,162,0,0,1,0
106,115,165,0,0,1,0
108,112,162,0,0,1,0
110,119,159,0,0,1,0
101,112,171,0,0,1,0
111,120,173,0,0,1,0
112,114,173,0,0,1,0
114,124,176,0,0,1,0
117,125,170,0,0,1,0
121,127,175,0,0,1,0
122,135,186,0,0,1,0
124,133,179,0,0,1,0
126,135,184,0,0,1,0
126,138,181,0,0,1,0
128,133,186,0,0,1,0
132,136,199,0,0,1,0
139,149,198,0,0,1,0
143,156,205,0,0,1,0
145,156,203,0,0,1,0
147,159,206,0,0,1,0
150,154,207,0,0,1,0
155,167,224,0,0,1,0
161,168,232,0,0,1,0
160,174,229,0,0,1,0
151,160,212,0,0,1,0
151,162,210,0,0,1,0
155,170,217,0,0,1,0
152,158,197,0,0,1,0
139,148,198,0,0,1,0
143,143,208,0,0,1,0
155,168,237,0,0,1,0
156,166,214,0,0,1,0
136,151,193,0,0,1,0
129,144,196,0,0,1,0
140,146,197,0,0,1,0
138,150,208,0,0,1,0
131,147,197,0,0,1,0
146,170,218,0,0,1,0
151,171,222,0,0,1,0
161,172,211,0,0,1,0
158,166,215,0,0,1,0
158,169,210,0,0,1,0
155,178,225,0,0,1,0
159,170,222,0,0,1,0
158,175,216,0,0,1,0
161,174,225,0,0,1,0
159,159,218,0,0,1,0
150,162,206,0,0,1,0
154,167,203,0,0,1,0
151,161,205,0,0,1,0
147,157,204,0,0,1,0
148,159,205,0,0,1,0
143,151,196,0,0,1,0
131,138,178,0,0,1,0
122,133,181,0,0,1,0
116,124,163,0,0,1,0
111,119,165,0,0,1,0
113,114,168,0,0,1,0
112,125,166,0,0,1,0
110,113,157,0,0,1,0
104,111,161,0,0,1,0
100,117,152,0,0,1,0
109,117,162,0,0,1,0
108,109,163,0,0,1,0
108,117,159,0,0,1,0
107,109,159,0,0,1,0
107,117,168,0,0,1,0
104,116,157,0,0,1,0
109,119,169,0,0,1,0
102,115,160,0,0,1,0
118,127,172,0,0,1,0
113,115,173,0,0,1,0
112,117,164,0,0,1,0
120,134,176,0,0,1,0
136,151,201,0,0,1,0
134,145,178,0,0,1,0
138,152,194,0,0,1,0
153,163,208,0,0,1,0
151,157,207,0,0,1,0
146,143,192,0,0,1,0
143,151,194,0,0,1,0
140,150,200,0,0,1,0
132,142,187,0,0,1,0
142,153,191,0,0,1,0
136,150,195,0,0,1,0
139,151,190,0,0,1,0
139,143,194,0,0,1,0
135,143,199,0,0,1,0
132,148,194,0,0,1,0
136,147,179,0,0,1,0
132,142,178,0,0,1,0
133,138,182,0,0,1,0
129,139,184,0,0,1,0
128,141,179,0,0,1,0
128,129,182,0,0,1,0
128,134,184,0,0,1,0
129,139,188,0,0,1,0
126,132,179,0,0,1,0
127,138,186,0,0,1,0
126,137,177,0,0,1,0
125,132,170,0,0,1,0
123,130,176,0,0,1,0
123,133,174,0,0,1,0
116,129,183,0,0,1,0
124,132,181,0,0,1,0
119,136,177,0,0,1,0
126,129,176,0,0,1,0
125,127,176,0,0,1,0
125,131,169,0,0,1,0
126,133,175,0,0,1,0
124,128,177,0,0,1,0
126,131,176,0,0,1,0
125,131,175,0,0,1,0
125,135,178,0,0,1,0
125,129,171,0,0,1,0
123,136,177,0,0,1,0
124,132,176,0,0,1,0
126,131,176,0,0,1,0
125,131,175,0,0,1,0
124,130,176,0,0,1,0
125,127,176,0,0,1,0
126,132,175,0,0,1,0
125,130,176,0,0,1,0
119,130,170,0,0,1,0
126,131,177,0,0,1,0
125,136,177,0,0,1,0
127,132,184,0,0,1,0
126,136,174,0,0,1,0
123,136,178,0,0,1,0
123,127,168,0,0,1,0
125,130,173,0,0,1,0
119,128,169,0,0,1,0
114,123,174,0,0,1,0
123,130,170,0,0,1,0
123,119,171,0,0,1,0
120,127,172,0,0,1,0
120,129,170,0,0,1,0
121,129,174,0,0,1,0
120,124,170,0,0,1,0
120,129,162,0,0,1,0
125,131,169,0,0,1,0
118,125,179,0,0,1,0
108,116,156,0,0,1,0
114,119,168,0,0,1,0
117,130,171,0,0,1,0
133,138,191,0,0,1,0
135,143,191,0,0,1,0
133,144,199,0,0,1,0
138,142,196,0,0,1,0
124,132,170,0,0,1,0
116,129,176,0,0,1,0
164,174,229,0,0,1,0
187,195,242,0,0,1,0
150,156,189,0,0,1,0
118,126,173,0,0,1,0
118,126,181,0,0,1,0
167,190,227,0,0,1,0
195,212,239,0,0,1,0
145,151,188,0,0,1,0
126,134,168,0,0,1,0
114,122,164,0,0,1,0
126,146,197,0,0,1,0
138,158,202,0,0,1,0
150,156,193,0,0,1,0
128,131,180,0,0,1,0
109,118,176,0,0,1,0
112,119,165,0,0,1,0
118,127,174,0,0,1,0
127,141,196,0,0,1,0
162,164,211,0,0,1,0
129,134,176,0,0,1,0
113,117,167,0,0,1,0
107,117,171,0,0,1,0
111,117,167,0,0,1,0
127,137,189,0,0,1,0
124,138,173,0,0,1,0
127,135,179,0,0,1,0
113,123,174,0,0,1,0
110,117,169,0,0,1,0
114,120,165,0,0,1,0
119,124,169,0,0,1,0
118,125,164,0,0,1,0
105,117,157,0,0,1,0
112,119,174,0,0,1,0
118,126,176,0,0,1,0
132,146,184,0,0,1,0
134,148,185,0,0,1,0
128,136,175,0,0,1,0
115,124,172,0,0,1,0
119,127,176,0,0,1,0
118,132,172,0,0,1,0
123,133,164,0,0,1,0
125,130,175,0,0,1,0
129,133,181,0,0,1,0
130,137,178,0,0,1,0
118,119,168,0,0,1,0
120,122,166,0,0,1,0
136,148,188,0,0,1,0
155,165,211,0,0,1,0
156,162,203,0,0,1,0
157,165,202,0,0,1,0
144,155,200,0,0,1,0
147,156,194,0,0,1,0
141,157,194,0,0,1,0
149,163,200,0,0,1,0
150,162,202,0,0,1,0
150,160,200,0,0,1,0
152,167,202,0,0,1,0
140,137,184,0,0,1,0
131,138,169,0,0,1,0
131,131,172,0,0,1,0
119,120,160,0,0,1,0
107,109,160,0,0,1,0
108,112,155,0,0,1,0
122,130,177,0,0,1,0
136,142,187,0,0,1,0
143,156,196,0,0,1,0
144,162,200,0,0,1,0
150,154,206,0,0,1,0
141,140,190,0,0,1,0
116,122,167,0,0,1,0
107,113,149,0,0,1,0
107,115,164,0,0,1,0
107,104,157,0,0,1,0
106,109,158,0,0,1,0
101,109,165,0,0,1,0
109,115,161,0,0,1,0
107,113,161,0,0,1,0
108,116,159,0,0,1,0
109,116,159,0,0,1,0
110,113,167,0,0,1,0
102,114,167,0,0,1,0
110,113,165,0,0,1,0
116,125,178,0,0,1,0
156,165,208,0,0,1,0
171,184,222,0,0,1,0
179,195,237,0,0,1,0
167,174,207,0,0,1,0
134,141,177,0,0,1,0
114,109,157,0,0,1,0
106,109,154,0,0,1,0
109,114,160,0,0,1,0
112,120,177,0,0,1,0
111,112,165,0,0,1,0
111,117,171,0,0,1,0
116,123,169,0,0,1,0
131,140,183,0,0,1,0
128,130,173,0,0,1,0
108,111,150,0,0,1,0
105,108,152,0,0,1,0
105,103,145,0,0,1,0
105,109,151,0,0,1,0
104,108,154,0,0,1,0
104,112,151,0,0,1,0
106,110,160,0,0,1,0
100,110,164,0,0,1,0
109,112,163,0,0,1,0
129,139,180,0,0,1,0
138,143,188,0,0,1,0
141,147,194,0,0,1,0
145,146,194,0,0,1,0
122,125,170,0,0,1,0
108,109,154,0,0,1,0
108,110,153,0,0,1,0
110,114,170,0,0,1,0
127,135,175,0,0,1,0
132,132,178,0,0,1,0
132,138,184,0,0,1,0
115,124,160,0,0,1,0
114,120,161,0,0,1,0
106,112,157,0,0,1,0
105,108,151,0,0,1,0
104,108,147,0,0,1,0
105,110,159,0,0,1,0
104,108,153,0,0,1,0
107,109,157,0,0,1,0
108,118,159,0,0,1,0
107,110,155,0,0,1,0
110,111,152,0,0,1,0
108,115,158,0,0,1,0
106,114,158,0,0,1,0
105,114,161,0,0,1,0
102,108,153,0,0,1,0
107,109,156,0,0,1,0
105,99,149,0,0,1,0
106,108,161,0,0,1,0
106,115,154,0,0,1,0
109,113,162,0,0,1,0
108,114,151,0,0,1,0
107,114,153,0,0,1,0
106,111,152,0,0,1,0
109,116,160,0,0,1,0
106,114,153,0,0,1,0
105,107,158,0,0,1,0
102,108,151,0,0,1,0
106,112,158,0,0,1,0
110,106,157,0,0,1,0
111,115,153,0,0,1,0
108,107,153,0,0,1,0
103,105,154,0,0,1,0
99,102,143,0,0,1,0
103,107,159,0,0,1,0
105,106,148,0,0,1,0
107,112,151,0,0,1,0
109,114,155,0,0,1,0
108,113,157,0,0,1,0
110,115,149,0,0,1,0
109,116,156,0,0,1,0
107,113,158,0,0,1,0
106,109,158,0,0,1,0
114,127,163,0,0,1,0
119,116,162,0,0,1,0
118,119,164,0,0,1,0
121,130,168,0,0,1,0
116,119,171,0,0,1,0
113,115,163,0,0,1,0
108,112,160,0,0,1,0
108,112,165,0,0,1,0
104,111,168,0,0,1,0
112,120,169,0,0,1,0
119,130,178,0,0,1,0
120,121,181,0,0,1,0
113,119,169,0,0,1,0
113,119,166,0,0,1,0
110,112,163,0,0,1,0
111,113,161,0,0,1,0
111,117,162,0,0,1,0
110,118,164,0,0,1,0
116,124,168,0,0,1,0
124,133,172,0,0,1,0
122,128,169,0,0,1,0
118,123,177,0,0,1,0
110,115,155,0,0,1,0
105,114,164,0,0,1,0
111,118,162,0,0,1,0
109,125,164,0,0,1,0
122,127,177,0,0,1,0
127,131,174,0,0,1,0
112,122,164,0,0,1,0
113,121,172,0,0,1,0
111,120,178,0,0,1,0
116,121,172,0,0,1,0
120,131,180,0,0,1,0
136,142,191,0,0,1,0
127,133,178,0,0,1,0
116,119,172,0,0,1,0
115,118,174,0,0,1,0
108,106,158,0,0,1,0
109,113,162,0,0,1,0
118,123,168,0,0,1,0
126,133,179,0,0,1,0
122,123,173,0,0,1,0
115,122,167,0,0,1,0
105,105,153,0,0,1,0
102,110,154,0,0,1,0
103,111,161,0,0,1,0
104,112,163,0,0,1,0
110,117,162,0,0,1,0
112,120,165,0,0,1,0
116,118,164,0,0,1,0
115,120,171,0,0,1,0
114,117,170,0,0,1,0
116,114,167,0,0,1,0
117,124,176,0,0,1,0
118,123,183,0,0,1,0
121,129,166,0,0,1,0
117,127,184,0,0,1,0
108,118,172,0,0,1,0
114,117,164,0,0,1,0
104,116,171,0,0,1,0
109,116,164,0,0,1,0
111,118,164,0,0,1,0
113,119,166,0,0,1,0
113,119,170,0,0,1,0
